	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id
1						7.21916852046216	7.21916852046216	7.21916852046216	7.21916852046216		0.006711409395973154		0.006756756756756791	0.006756756756756761	0.006756756756756762	0.00675675675675672	1.2921431831111351e-17	4.53473607836025e-05	4.5347360783602325e-05	4.5347360783602346e-05	4.534736078360194e-05	1.1040528740729643e-19	0.006756756756756763	0.006711409395973142	0.006756756756756744	-3.469446951953614e-18	0.0005535350814317833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	142.0401333273277	142.04013332732765	142.04013332732768	142.0401333273276	4.351951781224856e-14	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.006711409395973154	0.0067114093959731525	0.006711409395973154	0.006711409395973154	1.740574161982914e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1	0.0	149	0.0	0	149	0.0	1.0	1.0	1.0	1.0	0.0	0.08192319205190404	0.08192319205190395	0.08192319205190395	0.08192319205190386	5.5004834681244424e-17	11.961885679739769	11.961885679739765	11.961885679739765	11.96188567973976	2.8238079453521645e-15	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.006711409395973154	0.006711409395973139	0.006711409395973139	0.006711409395973124	8.92434156582415e-18	26
