	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id_experimento	reducao
1	0.9999999536983578	0.28259119613476213	0.5	-3.2533747323215107e-06	0.2684262677503069	8.347626469873	2.303756650433265	1.5414609014505696	0.0	2.620798282768816	0.031664964249233915	9.333333333333334	1.0	0.00662414876096655	0.0020481334967764335	1.370282317492264e-05	0.03375822803138317	1470.7022336134494	0.009004840570891934	4.177711491422109e-06	1.0444278728463953e-06	1.9429314083881735	4565996.7912976835	3000.026337689012	0.0004690431418572121	-5.93372290211982e-16	117038.37224358016	2006.0798740404753	1.9057067233551528	0.0	0.0	56.211247505599786	2006.0739490288097	1.621838407079998	0.0	0.0	52.728403239478745	31.580645161290324	954.5	0.6442181340341656	0.0	0.0	24.46713630137359	972.006125572675	587.0438560854111	483.5066373434012	-2.0013378615067356	367.07383013464306	665.6873999999999	0.4432214191852824	0.0	0.0	17.063995394283697	36794.0	26.504599211563733	1.0	1.0	944.4780964809536	2006.085801838611	2.291767055605293	0.0020429009193054137	0.0010214504596527069	63.56125230968783	2006.0	1.9480946123521683	0.0	0.0	56.8574748998618	1999.0	1.3469119579500657	0.0	0.0	51.25474164166261	31	3	28	0.0010842510589806659	979	0.0	3	1506	0.10714285714285714	36744.0	25.157687253613666	1.0	1.0	941.81834290322	2136.819092557493	1.4707836600554263	0.045175347962795875	0.03196013860502966	54.77074141175108	31.19316056990548	22.4765306990772	22.02300515682235	-17.954013547507632	9.125766770875254	1.0	0.45020018748121926	0.332651670074983	0.0003016089416907412	0.4147721412396556	2005.6842105263158	2.019562545038362	0.0	0.0	58.059537014762064	4565995.834318228	3000.026337689014	0.002040812063559685	0.001021450459652707	117038.34769760339	27	0.1
1	1.0000000003580396	0.230544596490087	0.02238353194289923	-5.37504763000567e-06	0.2916519278873625	8.394750872673544	2.3151294702925687	1.5408414499762142	0.0	2.623412008974641	0.028783658310120707	9.333333333333334	1.0	0.006353163032170134	0.00186133266525235	7.577758238980851e-06	0.03223601709772071	2065.487687815183	0.010906149107079828	3.451691846758692e-06	8.629229616848755e-07	2.6736668007670654	9231226.30881998	5959.502715868695	0.0006972697561675176	-1.0477660047063591e-15	234549.05519918568	2006.0897564145298	1.896339348307029	0.0	0.0	56.10543859242764	2006.0838797265005	1.6077684439879232	0.0	0.0	52.394322965503406	34.74193548387097	946.0	0.6281471917366043	0.0	0.0	24.037005987356288	1070.0055684442757	615.5057285037716	532.5060335605547	-2.0018527060028246	397.5840430278525	628.6224	0.4115674628792769	0.0	0.0	15.972920037650391	36910.0	26.134925758553905	1.0	1.0	939.1540515583555	2006.0956360259981	2.3498713939505107	0.0018570102135561746	0.0009285051067780873	65.3477478421943	2005.0	1.9283408650742415	0.0	0.0	56.58903166747097	1999.0	1.3234344738540995	0.0	0.0	50.80609232812668	31	3	28	0.0009508510116554317	1077	0.0	3	1532	0.10714285714285714	36860.0	24.811491284699805	1.0	1.0	936.5213903433855	3038.2931689318857	2.0271803806094884	0.04307301205665576	0.03047138176680026	77.19611653988193	32.726320603210645	22.96489414035015	23.108690927948278	-23.108690927948267	9.465455389569733	1.0	0.4502196449447512	0.3327137546468401	0.00032492942393157616	0.41476757384991714	2005.678516228748	2.000347235041204	0.0	0.0	57.84530258655325	9231225.38037816	5959.502715868683	0.0018552843676328122	0.0009285051067780874	234549.03159390372	27	0.11
1	1.0000000222263383	0.24644028804563947	0.07011262666136919	-7.708150134975994e-06	0.258850350679053	8.350985139359873	2.3194837430884188	1.550946807069164	0.0	2.6194919376707104	0.026382978723404255	9.333333333333334	1.0	0.005893661396041089	0.0017057583255059953	2.926040854663658e-17	0.03135896378526293	1256.742393707637	0.006442168895792442	2.8997064047265437e-06	1.9209033379640964e-18	1.5116277221638745	2683547.477202729	1637.3343041181206	0.0006362892003762434	-3.328267313347692e-16	66285.69316351763	2006.2520271631006	1.7646450109671634	0.0	0.0	54.09037073670403	2006.2461842389619	1.5232767480962315	0.0	0.0	50.975329953542435	37.903225806451616	879.5	0.5530811470408786	0.0	0.0	21.725250215152727	1168.0051042100497	688.5625984827177	581.5055304675091	-2.001698511038639	439.289704540575	619.7268	0.38354020744356315	0.0	0.0	15.308471776653391	17349.0	12.820012202562538	1.0	1.0	431.35674301648197	2006.2578723404256	2.0635094050601688	0.001702127659574468	0.000851063829787234	59.75306405019775	2006.0	1.8004881025015254	0.0	0.0	54.634403503284055	1999.0	1.2513727882855399	0.0	0.0	49.39213179030377	31	3	28	0.0009483432302224248	1175	0.0	3	1622	0.10714285714285714	17298.0	11.568639414276998	1.0	1.0	427.24910454081913	1638.1533304877971	1.0624452330533356	0.0412392750466362	0.02917299829957891	40.46238276115524	34.1908036632738	24.28210911593737	24.145613058512193	-24.145613058512197	10.020456575816167	1.0	0.45024482096577273	0.33276547416240776	0.00032846099450355187	0.41475492945418097	2005.9418439716312	1.8581326617596787	0.0	0.0	55.6317363051411	2683546.334188262	1637.3343041181192	0.0017006778063721115	0.0008510638297872339	66285.66491299352	27	0.12
1	0.9999999549482674	0.2808665291160827	0.4476965087513298	-6.330795431312563e-08	0.2752138853884747	8.484062572223781	2.3225362561334104	1.5407334507145678	0.0	2.6418389910425693	0.024351924587588374	9.333333333333334	1.0	0.005638878919809141	0.0017606856301061154	2.3025606590109506e-05	0.030096164257200894	1990.2932729599274	0.00805113968398226	3.0878378712198526e-06	6.175675742439624e-07	2.2365460780615676	4901535.207104127	2902.0598618509603	0.0007266276719254336	-4.915437941348755e-16	119266.17725664322	2006.2209604494167	1.7256845354769534	0.0	0.0	53.50570878966165	2006.214900849438	1.467138747681981	0.0	0.0	50.11132160735901	41.064516129032256	933.0	0.5677915926583778	0.0	0.0	22.702909284186898	1266.0047114244796	714.4164873112835	630.5051048155102	-1.9929732453635336	468.1396315100793	655.3091999999999	0.39325328596802833	0.0	0.0	15.945941499946569	31169.0	20.652457075192423	1.0	1.0	759.9452060692718	2006.2270227808326	2.0954156951988683	0.0015710919088766694	0.0007855459544383347	61.08090497418438	2005.0	1.7566607460035524	0.0	0.0	53.98402973628308	1999.0	1.2137359384251036	0.0	0.0	48.65497690922137	31	3	28	0.0008053224235995949	1273	0.0	3	1673	0.10714285714285714	31119.0	19.438721136767317	1.0	1.0	757.1757873380958	2213.940774345254	1.3726350759956385	0.039621418118590476	0.028027592733560522	53.86922914230416	35.595086805546046	24.71312626115553	25.13980533397995	-17.734452290168388	10.255077343776248	1.0	0.45029738529809515	0.3328092243186583	0.00034722964165900973	0.41471070069366855	2005.8418300653595	1.8235340554220505	0.0	0.0	55.18808855757991	4901533.752308462	2902.0598618509566	0.0015698567737281695	0.0007855459544383346	119266.14183706018	27	0.13
1	0.9999999384702826	0.3683856831470839	0.5	-6.390294054706655e-08	0.30637557980416413	8.560603599202691	2.3413919013305606	1.5466866855263544	0.0	2.6616290723015505	0.02261123267687819	9.333333333333334	1.0	0.005409873310271825	0.0016345543619886258	6.749486037569155e-19	0.029286060567902613	1456.1121643853119	0.0061045035403736745	2.6620240966421368e-06	1.487810280491057e-20	1.5833313444294774	3323974.0972873555	1901.6121959714173	0.0007486052366685364	-2.037981282488258e-15	79503.62178392037	2006.1640079470635	1.6389454509732675	0.0	0.0	52.11843462754188	2006.1580692311773	1.4017867808574205	0.0	0.0	49.11239771712867	44.225806451612904	927.5	0.545766590389016	0.0	0.0	22.185018933221855	1364.0043747715665	765.6297012006848	679.5047400016608	-1.990717514789001	507.9870417235398	670.1351999999999	0.3884615560640732	0.0	0.0	16.029119376524303	26215.0	17.155034324942793	1.0	1.0	628.8129989335148	2006.169948942378	1.9436121223046199	0.0014587892049598833	0.0007293946024799417	58.06721327181103	2006.0	1.6962242562929062	0.0	0.0	53.056512596971	1999.0	1.1727688787185355	0.0	0.0	47.826830730469936	31	3	28	0.0007426919505029217	1371	0.0	3	1731	0.10714285714285714	26165.0	15.982265446224256	1.0	1.0	625.7967333634754	1823.1766084773506	1.1034450455388873	0.03818015708874485	0.027007306464731033	43.6059905240672	36.94603464172021	25.523759140189245	26.096151274015156	-21.284019290749782	10.754581667772245	0.9999999999999999	0.4503541710291678	0.33284671532846716	0.0003335479416989225	0.414660225560917	2005.8687727825031	1.7502544133062328	0.0	0.0	54.0226018946715	3323972.9456989747	1901.6121959714194	0.0014577243953212337	0.0007293946024799027	79503.59422422691	27	0.14
1	0.999999938102408	0.25647199267647275	0.12414415156107897	-6.868333011789456e-08	0.27453120753663146	8.499603168638158	2.33771081324	1.5375693584329326	0.0	2.654706178003249	0.02110279101429544	9.333333333333334	1.0	0.005250837060766927	0.001670296546303568	9.265196643933852e-06	0.028660203940284443	2075.3475941482743	0.0078106609251456065	2.7822964332814594e-06	4.637160722135675e-07	2.2355750978384	6876285.692497582	3869.627925241672	0.000759561608501893	-7.717861657872976e-16	163121.12080135336	2006.3051283371694	1.6547658308260582	0.0	0.0	52.41734658248254	2006.299163126061	1.4068026380981726	0.0	0.0	48.974473826390344	47.38709677419355	987.0	0.5700619020821609	0.0	0.0	23.414588979512317	1462.0040830209634	805.0344602320793	728.5044238525919	-1.985973173447487	545.1401847017522	674.583	0.3846249859313449	0.0	0.0	16.003295391867745	36910.0	22.909960607765896	1.0	1.0	876.8409063202123	2006.3110959836624	2.0305652783678294	0.0013614703880190605	0.0006807351940095302	60.548585093676245	2006.0	1.6758581879572312	0.0	0.0	52.75436713016471	1999.0	1.1536297129994373	0.0	0.0	47.43497836944915	31	3	28	0.0007395549742201402	1469	0.0	3	1761	0.10714285714285714	36860.0	21.75633089476646	1.0	1.0	874.3790040546353	2622.2670622162445	1.5351897313200547	0.03688553857373719	0.026090902514277467	62.20489237392641	38.24929860792194	26.11099637598636	27.01866954278833	-19.065921369969715	11.169468815344354	1.0	0.4503336626752751	0.33287920072661215	0.0003027550711474417	0.41469102531994156	2005.9660249150622	1.7422074309265685	0.0	0.0	53.98307181094087	6876284.545584214	3869.6279252416725	0.0013605429558746541	0.0006807351940095302	163121.09357867678	27	0.15
1	0.999999954986787	0.2294318230808039	0.024711567427672547	-5.213379819654338e-06	0.2819815709914467	8.510356660400628	2.343912985261087	1.547354106149693	0.0	2.6601164741491377	0.019783024888321635	9.333333333333334	1.0	0.005079215066941083	0.0015656694585341221	7.785474061674442e-07	0.027997135304460404	1720.9099669834661	0.006632172768088168	2.4450654910791806e-06	4.0751091517986375e-07	1.8635779617982604	5481940.706944828	3012.079936003499	0.0007732555322772424	-1.02799074913242e-15	128498.67157406057	2006.2682606606556	1.5937548199591938	0.0	0.0	51.41046486029039	2006.2621143240638	1.3546361841138013	0.0	0.0	48.208946129128805	50.54838709677419	930.0	0.5258241758241758	0.0	0.0	21.80038111977448	1560.003827750808	842.7015964454209	777.5041472396247	-1.9935150795688423	579.3063493778753	652.3439999999999	0.3633184615384615	0.0	0.0	15.29185405208286	36910.0	22.392307692307693	1.0	1.0	866.4213361704985	2006.2744097000639	1.9364741193713755	0.0012763241863433313	0.0006381620931716656	58.63399395449739	2006.0	1.6368131868131868	0.0	0.0	52.137841860637245	1999.0	1.1263736263736264	0.0	0.0	46.8712865287574	31	3	28	0.0007092412809839968	1567	0.0	3	1803	0.10714285714285714	36860.0	21.265934065934065	1.0	1.0	863.9880673869795	2341.3542359648004	1.3451075978205649	0.0357142711603211	0.025261870341913576	54.88101243316108	39.509597457089356	26.67249103424088	27.910714292975012	-22.76711720096902	11.52378865858679	1.0	0.4503281424091186	0.33290762026394216	0.0003329241528103263	0.41470517072630214	2005.8820403825716	1.6903212621597317	0.0	0.0	53.12634267466333	5481939.658270313	3012.079936003502	0.0012755091645129436	0.0006381620931716527	128498.64697926801	27	0.16
1	0.9999999384542344	0.26110036721486113	0.14258008245853163	-3.846054901704124e-08	0.26956930778058474	8.546431184011134	2.3410980607066425	1.54635763430071	0.0	2.6581759891989973	0.018618618618618618	9.333333333333334	1.0	0.0049329237242909715	0.001473377355526885	8.054123191292242e-17	0.02723721537055269	1989.224835412335	0.006678962756773824	2.165627165627173e-06	3.798877612054979e-18	1.9983574962835398	5840808.263275786	3164.0588059898705	0.000767075497577634	-1.2440741187182314e-15	135943.07825221765	2006.2246117821176	1.5763982131371086	0.0	0.0	51.13578352157229	2006.2185951959223	1.341731678142142	0.0	0.0	47.92737622367839	53.70967741935484	957.0	0.5330444203683641	0.0	0.0	22.274701392130826	1658.0036025214406	877.58940887899	826.5039031828948	-1.9926379387273159	613.6124475617337	679.0308	0.3726578548212351	0.0	0.0	15.804881209358056	36218.0	21.71614301191766	1.0	1.0	844.2167933524458	2006.2306306306307	1.9196860999677898	0.0012012012012012011	0.0006006006006006006	58.489559355186124	2006.0	1.6153846153846154	0.0	0.0	51.79973382587923	1999.0	1.1105092091007585	0.0	0.0	46.54004573457506	31	3	28	0.0006694324798069216	1665	0.0	3	1829	0.10714285714285714	36168.0	20.6056338028169	1.0	1.0	841.7759799902633	2416.776178909396	1.367080764045986	0.034647933928004304	0.02450715406979359	56.24858949553683	40.73091950201988	27.170260610559968	28.77511951947894	-23.473555428261847	11.870219668916384	1.0	0.45031558843053354	0.33293269230769235	0.0002964384270438083	0.4147252166182193	2005.9129129129128	1.6705416142035863	0.0	0.0	52.83160971388959	5840807.0989439	3164.0588059898723	0.0012004793254793518	0.0006006006006006006	135943.0511380918	27	0.17
1	1.000000000340861	0.24271682838357586	0.0829520054940566	-5.866718275491842e-06	0.25647558606875326	8.588176404575766	2.350624086125742	1.5387737451790258	0.0	2.6772858430187667	0.01758366420873511	9.333333333333334	1.0	0.004791387076585614	0.0013921524383907055	1.137071522442238e-06	0.026467098487319606	1873.642131453519	0.006121526584350135	1.931492535103279e-06	3.2191542251405517e-07	1.8627148497848498	5465443.463141269	2897.925594869441	0.0007920535109966107	-1.6744056167522193e-15	125850.38836193806	2006.3035958087664	1.5578537090780757	0.0	0.0	50.85839824709108	2006.2974946230465	1.3214583915672782	0.0	0.0	47.49869941955755	56.87096774193548	952.0	0.5190880169671261	0.0	0.0	21.922104838430904	1756.0034023246485	899.3848525631523	875.5036862542339	-2.000567134712295	638.4230507586914	644.9309999999999	0.34667370095440075	0.0	0.0	14.851221356216817	36910.0	21.64369034994698	1.0	1.0	851.1271529776054	2006.3096993760635	1.8863245251604652	0.0011344299489506524	0.0005672149744753262	58.05968047367996	2006.0	1.5869565217391304	0.0	0.0	51.3579276415451	1999.0	1.0869565217391304	0.0	0.0	46.04388253505658	31	3	28	0.0006199526878211927	1763	0.0	3	1869	0.10714285714285714	36860.0	20.556733828207847	1.0	1.0	848.7359536750708	2337.8285511681197	1.2966849005064	0.03367174064561584	0.023816275411477038	53.831038186268664	41.9166717420957	27.48938815626522	29.61430543653128	-24.159346792922364	12.052861393407762	1.0	0.4503801807739079	0.33295497540673474	0.0003132443925756582	0.414661741286876	2005.9707271010386	1.6451223016972132	0.0	0.0	52.474083320338224	5465442.33465683	2897.925594869436	0.0011337861181056174	0.0005672149744753258	125850.36236307354	27	0.18
1	1.000000000176126	0.2747720699389144	0.5	-3.712040830088187e-06	0.2546558559160817	8.593106104167784	2.360181818673862	1.5565322459242716	0.0	2.679952395663731	0.016657710908113917	9.333333333333334	1.0	0.004672536217934989	0.0014247467763077335	1.5235834151914263e-06	0.02578533315532074	1943.6010443570055	0.006192328362455101	2.0222680602982575e-06	2.888954371854642e-07	1.9146041032982546	5519390.26897275	2864.2627417155672	0.0007825504656756446	-4.753245574152826e-16	125733.27979871648	2006.4743450413002	1.4997096803930572	0.0	0.0	49.86861031545197	2006.4683052546072	1.27527110940716	0.0	0.0	46.81594590513086	60.03225806451613	932.0	0.49766476388168135	0.0	0.0	21.2322583623809	1854.0032232068588	935.8047042307173	924.5034921686649	-2.00087941410656	675.2463865602157	705.7176	0.37084234561494545	0.0	0.0	16.077051687109225	36794.0	21.144265697976127	1.0	1.0	839.3858723662223	2006.4803868887695	1.8351121691330556	0.0010746910263299302	0.0005373455131649651	57.14832468550305	2006.0	1.5376232485729113	0.0	0.0	50.504151060151294	1999.0	1.0638297872340425	0.0	0.0	45.55143355742079	31	3	28	0.0005771403906124963	1861	0.0	3	1911	0.10714285714285714	36744.0	20.080435910742086	1.0	1.0	837.0157965549206	2349.3379996272765	1.2754940861320068	0.03277366679905669	0.023180714250535188	53.5174940370325	43.069791989599985	27.993836747384584	30.430358418841816	-19.19916262460584	12.398147156868843	1.0	0.45037882062427265	0.33297491039426524	0.0003074142691078175	0.41466895388601466	2006.1862130707252	1.5904879024408827	0.0	0.0	51.51449487568075	5519389.036492693	2864.2627417155672	0.0010741132354555908	0.0005373455131649651	125733.25170793616	27	0.19
