	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id_experimento	reducao
1	1.0000000000100664	0.17095239068781196	0.07438534366077484	0.006033750803659872	0.27044151201844496	6.74146698640115	2.432212190492487	1.9978104552502147	0.5597404598417697	1.467284840851003	0.12149532710280374	0.3	1.0	0.03081480551949699	0.009433962264150997	0.00014272036019934026	0.06434578304394577	5987.701816258155	3.106633761835269	8.816787162757906e-05	8.816787162757896e-05	89.90174247991122	75527.38033831975	651.5399448440992	0.009433962264150917	-6.772604940133295e-13	6372.252740692587	432.0128567397458	7.87070461300912	0.0	0.0	45.7543730999036	413.5635272027655	6.413038210387686	0.0	0.0	38.45244913295077	8.23076923076923	509.5	6.595238095238095	0.0	0.0	45.84448598225493	100.05581273473682	78.51868998091038	100.05581273473673	-1.9169471218941663	37.54798498857503	379.5456	4.810885714285714	0.0	0.0	33.77622171341805	892.0	19.170068027210885	1.0	1.0	99.05183188265835	449.6448598130841	9.16733422340899	0.009345794392523364	0.009345794392523364	53.522008914211945	474.0	9.183673469387756	0.0	0.0	54.52120618071006	198.0	2.0136054421768708	0.0	0.0	16.651540055707148	13	1	3	0.003727518404622123	107	2.0	10	142	3.3333333333333335	874.0	17.156462585034014	1.0	1.0	88.56401606084519	273.37480270567056	4.113747916639863	0.09667364890456627	0.0966736489045661	25.277731600368433	10.055866470166594	8.379310168488587	10.055866470166585	-0.31734375123482556	3.086446799847933	0.49528301886792453	0.061810714855548725	0.014600179694519315	0.0	0.13338253635471226	449.4923076923077	9.042072213500786	0.0	0.0	53.31044599199318	74733.7827543643	651.5399448440986	0.009345794392523348	0.009345794392523315	6278.231873728963	28	0.1
1	1.0000000000343112	0.16113840489935644	0.050769447109563375	0.008258058039632445	0.26881293137078294	6.882643049361841	2.409675065798557	1.9959916221738794	0.2530679372656292	1.5374215324561467	0.11016949152542373	0.3	1.0	0.027129021941367966	0.008547008547008565	0.00020939101894600822	0.06007657670049554	3040.56692742286	1.92098583402349	7.243227582210634e-05	7.243227582210561e-05	56.45239239936382	71035.78202075948	551.8774907648847	0.008547008547008517	-1.0336344350206666e-14	5718.333711952147	408.0621019968033	6.989924443204723	0.0	0.0	42.4329857951947	391.72926244161056	5.488245791986432	0.0	0.0	34.36425082142373	9.076923076923077	455.5	5.4796875	0.0	0.0	38.979201153220664	111.05063200229846	88.95102503237376	111.05063200229831	-1.8471804040548205	40.54166611772564	338.7741	3.9937537499999998	0.0	0.0	28.852840487085384	886.0	17.625	1.0	1.0	93.99697238533835	442.60169491525426	8.103283898305083	0.00847457627118644	0.00847457627118644	49.81707074638927	438.0	7.91875	0.0	0.0	49.35441354927088	194.0	1.81875	0.0	0.0	15.620045126324948	13	1	3	0.0030660377358490564	118	2.0	10	153	3.3333333333333335	880.0	15.80625	1.0	1.0	84.82675625676151	266.0846899378559	3.585181995906926	0.09205746178983223	0.09205746178983204	23.28978421164559	10.588168401793272	8.960826284010619	10.588168401793265	-0.4101936377711461	3.1376799745188118	0.4957264957264958	0.06155771378617188	0.012911438443353337	0.0	0.13435639938748706	438.84722222222223	7.952864583333333	0.0	0.0	49.512101117992934	70801.06221932491	551.8774907648848	0.008474576271186422	0.008474576271186385	5673.525401426039	28	0.11
1	1.0000000000132492	0.1737425494093869	0.08897300543402709	0.0023432968185967606	0.2620228183291738	7.011227255423253	2.700769444644728	2.3191533555603825	0.6030087186547218	1.4736523064757543	0.10077519379844961	0.3	1.0	0.025962459816459428	0.007812499999999989	0.00019484254794114106	0.05722646357640071	8484.957606589149	2.524405307710724	6.056201550387593e-05	6.056201550387513e-05	91.30403463855578	80856.37508013523	580.0794692667023	0.007812500000000009	-1.3277019973299454e-12	6256.491354862953	422.4143650516549	6.586173388136177	0.0	0.0	41.73426142587782	402.74608029914583	5.128354239754076	0.0	0.0	33.88668155089837	9.923076923076923	516.0	5.520231213872832	0.0	0.0	42.14655901915993	122.04633135027943	97.52596610267459	122.04633135027937	-1.9961807270152554	45.50922540756443	397.3368	4.087862427745665	0.0	0.0	32.01926780218705	898.0	17.22543352601156	1.0	1.0	93.98788294281657	457.92248062015506	7.783259398664694	0.007751937984496124	0.007751937984496124	49.743862983840934	478.0	7.895953757225434	0.0	0.0	51.44313450970785	175.0	1.4104046242774566	0.0	0.0	13.481654475377528	13	1	3	0.0020164000537706683	129	2.0	10	167	3.3333333333333335	889.0	15.815028901734104	1.0	1.0	85.78651439409747	281.97619060622554	3.5628131087185464	0.08804509063256244	0.08804509063256238	23.889005564409032	11.095046459867708	9.347791297235405	11.095046459867707	-0.1382524155034168	3.366404736217065	0.49609375	0.05982886141612029	0.012755102040816327	0.0	0.13419796332610293	462.1518987341772	7.7254701104851105	0.0	0.0	50.04246013661906	79510.57206879844	580.0794692667024	0.0077519379844961335	0.007751937984496124	6140.071393623619	28	0.12
1	1.000000000013525	0.1709835298805866	0.07767346472410407	0.007246306592987504	0.2672767535526965	7.118941072723508	2.702415069035364	2.3169511197400627	0.6637579369255874	1.4883407632901742	0.09352517985611511	0.3	1.0	0.023774531335978726	0.007246376811594269	1.9052287144708804e-05	0.05520325710887221	11711.29470336774	3.017921328520699	5.213220727765651e-05	5.213220727765216e-05	115.80232034374946	75681.33829784581	534.5866007623903	0.007246376811594192	-2.173931659854186e-16	5768.89984711374	431.89589762652065	6.267387356746731	0.0	0.0	40.241278306826615	412.65465746011927	4.9632582747484335	0.0	0.0	33.40246283564236	10.692307692307692	466.0	4.964285714285714	0.0	0.0	37.88256190450036	132.0430101961598	107.16299676646791	132.04301019615968	-1.9894898038403808	47.84993218543674	348.411	3.6413307692307693	0.0	0.0	28.020303178500225	1125.0	18.9010989010989	1.0	1.0	111.88540456954973	451.44604316546764	7.310182623132264	0.007194244604316547	0.007194244604316547	47.29947009961406	450.0	6.895604395604396	0.0	0.0	45.00429792142795	205.0	1.8131868131868132	0.0	0.0	15.56374316770623	13	1	3	0.0023070851800133566	139	0.0	10	178	3.3333333333333335	920.0	17.087912087912088	1.0	1.0	99.83568249620943	269.6494602339149	3.3954353353621407	0.08481889296799705	0.08481889296799695	22.933544007605544	11.536589859373771	9.84199865545425	11.536589859373768	-0.15706104970232573	3.3830656300291535	0.4963768115942029	0.06054043825106247	0.011067193675889328	0.0	0.13498840526949263	445.7529411764706	7.080478345184226	0.0	0.0	46.20587011561248	72710.83140444166	534.5866007623908	0.0071942446043165385	0.007194244604316522	5553.201212812931	28	0.13
1	1.0000000000236149	0.15662698842725542	0.057664083382446774	0.0016731317217362578	0.2654374350109406	7.2288186904958796	2.6774986584717535	2.3196487977164284	0.4897790136869375	1.5402181329202997	0.08666666666666667	0.3	1.0	0.021328991033158825	0.006711409395973212	0.0001779892851417825	0.05076989248896084	4258.564832214764	1.5615923900654143	4.474272930648789e-05	4.474272930648764e-05	57.66907925586058	70427.44811874663	467.6103926000627	0.0067114093959731325	-7.181713870785885e-16	5200.156342604276	420.97308076159084	5.550317748685937	0.0	0.0	36.872434375965035	402.83005065750245	4.268167765429867	0.0	0.0	30.97166891132172	11.538461538461538	468.5	4.773316062176166	0.0	0.0	36.974716521741264	143.0398666666669	117.61243155954355	143.03986666666677	-1.7720556121486517	50.75685891485041	340.25669999999997	3.326247668393782	0.0	0.0	26.40996222783624	896.0	15.300518134715025	1.0	1.0	90.10429633752288	438.26	6.562037996545765	0.006666666666666667	0.006666666666666667	43.46517764087381	457.5	6.33419689119171	0.0	0.0	43.043927072412885	200.0	1.5077720207253886	0.0	0.0	14.624152101840115	13	1	3	0.0015651986183074266	150	1.0	10	186	3.3333333333333335	895.0	13.792746113989637	1.0	1.0	81.14999325594806	264.5378430868747	3.0714136130008365	0.08164965809277251	0.08164965809277235	21.46073504275473	12.003588401745487	10.331457182065765	12.003588401745482	-0.48951512223352456	3.4733666945821082	0.4966442953020134	0.06024328059232401	0.012648425400103252	0.0	0.1343714631282974	438.3888888888889	6.313816925734024	0.0	0.0	42.226953557051274	69980.27042505595	467.61039260006277	0.006666666666666651	0.006666666666666624	5138.027394319837	28	0.14
1	1.0000000000211677	0.1605209809160422	0.04708180556724511	0.005323189726870798	0.2730383104741023	7.330916878114618	2.719570679922644	2.31988138108262	0.5916727785823274	1.5500995147445757	0.08074534161490683	0.3	1.0	0.020284418905283066	0.006250000000000043	1.2938853123033036e-16	0.04878432528008938	7750.829930124229	1.5927747968222286	3.881987577639768e-05	9.29100654245218e-18	69.66122862149857	79509.29895886697	467.83394485683954	0.0062499999999999865	-1.8681836138431848e-13	5626.972184851342	434.71598697652104	5.76845482256069	0.0	0.0	39.70979025585865	419.5437179336767	4.659097265347322	0.0	0.0	32.83759718605432	12.384615384615385	496.0	4.463414634146342	0.0	0.0	37.11237410638842	154.0371513444698	126.8638339687696	154.03715134446975	-1.977792615679705	54.95624454902892	378.063	3.247255609756097	0.0	0.0	27.676935191298977	896.0	14.253658536585366	1.0	1.0	87.25483327688475	465.64596273291926	6.689198606271779	0.006211180124223602	0.006211180124223602	46.60610263762694	471.0	6.624390243902439	0.0	0.0	47.1894428855328	200.0	1.502439024390244	0.0	0.0	14.245957249113431	13	1	3	0.0013390722142515544	161	0.0	10	201	3.3333333333333335	888.0	12.751219512195123	1.0	1.0	78.05039574189414	279.96395772353196	2.8690532260862884	0.07881104062390999	0.0788110406239099	21.490822035660315	12.453123437715977	10.718846243590063	12.453123437715975	-0.18540850532986072	3.629966442379719	0.496875	0.05944922355717156	0.01238425925925926	0.0	0.13472960451744248	471.16494845360825	6.623686195624843	0.0	0.0	46.803956783286615	78379.81762422358	467.83394485683965	0.006211180124223592	0.006211180124223575	5537.8283365418765	28	0.15
1	1.0000000000350642	0.15249968293367475	0.05521978264789541	0.005094064043176046	0.266779556337391	7.426264754702099	2.7104393688041624	2.316272681347072	0.446481346896803	1.5883893353622087	0.0755813953488372	0.3	1.0	0.01867130515138377	0.005847953216374345	8.156501333171022e-05	0.04591227539687656	2893.2831157350724	1.08513932069422	3.399972800217621e-05	3.399972800217594e-05	42.38648098868408	64533.17042830926	391.08433664012165	0.005847953216374242	-1.708486982773988e-14	4530.9632171424755	413.5979758029514	5.084300564489242	0.0	0.0	35.85265828631143	395.66576980069857	4.104440958652368	0.0	0.0	29.9313712922387	13.23076923076923	432.0	3.988425925925926	0.0	0.0	32.62474065225722	165.03478231476495	136.75476128641137	165.0347823147648	-1.9458362419362938	58.266310096847704	320.2416	2.9514722222222223	0.0	0.0	24.33819240528202	892.0	13.226851851851851	1.0	1.0	81.73826305786956	430.9011627906977	5.899440137812229	0.005813953488372093	0.005813953488372093	41.68957989962256	430.0	5.675925925925926	0.0	0.0	40.838411855257085	185.0	1.3009259259259258	0.0	0.0	12.830820419094238	13	1	3	0.0009905254091300603	172	0.0	10	211	3.3333333333333335	886.0	11.925925925925926	1.0	1.0	74.0135378821763	253.85537350939558	2.6833786304291625	0.0762492851663022	0.07624928516630197	19.63846536483234	12.887015812700069	11.148668632725181	12.88701581270006	-0.25568642871375635	3.696374137283975	0.49707602339181284	0.059591571860717	0.010916179337231968	0.0	0.1347609245232443	427.5192307692308	5.7108707264957275	0.0	0.0	40.824131223961714	64442.550659594745	391.0843366401219	0.005813953488372072	0.005813953488372038	4487.908362191375	28	0.16
1	1.0000000000466518	0.15360528087635747	0.05055159792549717	0.00392160198209906	0.26607661182816383	7.507794640198695	2.7429064992101977	2.317409937033206	0.3912435636292556	1.6259202073167403	0.07142857142857142	0.3	1.0	0.0181218178171846	0.005524861878453033	0.00012902879137096938	0.04566262912866613	6845.293849796611	1.4773135568213536	3.035638394754417e-05	3.035638394754385e-05	64.59472719629147	78950.38713765808	442.0950177451703	0.005524861878453049	-3.4217897679251215e-15	5374.697948570496	407.45694700674323	4.900278778852032	0.0	0.0	35.556836811635264	387.523742229684	3.6288955328772707	0.0	0.0	27.886372082619587	14.0	508.75	4.182017543859649	0.0	0.0	36.505027791543526	175.0328764641952	145.52382869219187	175.03287646419514	-2.0066544835804834	61.82837229119986	377.32169999999996	2.9977131578947365	0.0	0.0	26.725305008412715	1125.0	15.293859649122806	1.0	1.0	100.22699591940622	460.5164835164835	5.799522845575478	0.005494505494505495	0.005494505494505495	42.8800473023876	473.0	5.833333333333333	0.0	0.0	44.21860327038332	175.0	1.1140350877192982	0.0	0.0	11.793568598957775	13	1	3	0.0010047144292449183	182	0.0	10	223	3.3333333333333335	950.0	14.179824561403509	1.0	1.0	91.25970172776401	279.30697038329185	2.704904432884445	0.0741249316661102	0.07412493166611012	20.897220714383252	13.269177327922351	11.493139050638476	13.269177327922348	-0.09861588744889302	3.817218590516445	0.49723756906077343	0.06056160229419504	0.01181177367117546	0.0	0.1352106161768313	469.1909090909091	5.737280701754385	0.0	0.0	43.028778432080266	78012.38370469309	442.0950177451707	0.005494505494505507	0.005494505494505495	5285.413137899471	28	0.17
1	1.0000000000384153	0.14919144250577357	0.04629172095742447	0.0015908579756738566	0.2681452338978649	7.592457037268081	2.7257385705343324	2.314687385075382	0.49631090417422136	1.6297738540702704	0.06735751295336788	0.3	1.0	0.016319201995748153	0.005208333333333333	0.0002685198195183734	0.041511797984086676	2646.245331390327	0.79156005551461	2.6986183074266042e-05	2.6986183074266015e-05	35.16458119599456	73828.15450138897	386.62513299519765	0.0052083333333333495	-6.752421849286526e-13	4884.154092218905	422.94160424906966	4.825513671807973	0.0	0.0	35.8264079336781	405.50565537700305	3.5116570364253943	0.0	0.0	28.254517092910046	14.846153846153847	469.0	3.759493670886076	0.0	0.0	33.06127408026407	186.03100754382666	156.50620104276712	186.03100754382646	-1.9055003926812573	63.745196677126984	348.411	2.6586708860759494	0.0	0.0	23.955804473528687	896.0	12.286919831223628	1.0	1.0	77.95561779072358	464.3523316062176	5.6931418202487905	0.0051813471502590676	0.0051813471502590676	42.8180234456251	474.0	5.729957805907173	0.0	0.0	44.23841020776036	194.0	1.0464135021097047	0.0	0.0	12.695336367042799	13	1	3	0.0008224272330687264	193	1.0	10	233	3.3333333333333335	893.0	11.240506329113924	1.0	1.0	71.04949609010467	271.51120335857746	2.472135427953688	0.0719815750748696	0.07198157507486945	19.548044033107143	13.677245187282965	11.950541297392773	13.677245187282956	-0.3229431317950687	3.856432115922032	0.4973958333333333	0.059672733532964164	0.01182909604519774	0.0	0.13488596634166475	471.02564102564105	5.671210645894189	0.0	0.0	43.3256796553588	73718.3335492228	386.62513299519765	0.005181347150259088	0.0051813471502590676	4854.045875107525	28	0.18
1	1.0000000000651084	0.14681981467726002	0.045705277179658624	0.0031713522850212194	0.269227403859414	7.672425341971494	2.738471313518502	2.319461686285211	0.3607805650514635	1.6619228072210555	0.06372549019607843	0.3	1.0	0.01552853370241353	0.004926108374384243	3.2525834875682504e-17	0.040294561555107036	6162.259538298076	1.0212255992181742	2.4147590070510958e-05	2.125635276368374e-18	50.35208818967766	79094.71810186032	390.9365980680369	0.004926108374384227	-1.2507217980309314e-15	5107.42161896323	418.5994756248881	4.6178895067387415	0.0	0.0	34.939026715418564	400.6437452941963	3.53000444907245	0.0	0.0	27.866106632197933	15.692307692307692	489.25	3.6381048387096775	0.0	0.0	33.36742346998644	197.02933967704732	166.6521837068594	197.0293396770473	-1.9910369526002236	67.14534459618979	369.1674	2.5556915322580647	0.0	0.0	24.486821559937656	894.0	12.741935483870968	1.0	1.0	81.14652823141611	459.4656862745098	5.3913069259962025	0.004901960784313725	0.004901960784313725	41.475685886070046	467.5	5.417338709677419	0.0	0.0	42.31779496886044	175.0	1.0403225806451613	0.0	0.0	11.312920629743346	13	1	3	0.000652997257411519	204	0.0	10	245	3.3333333333333335	892.0	11.701612903225806	1.0	1.0	74.04479220342736	279.96362149150735	2.4033263501751088	0.07001400420140043	0.07001400420140035	19.665197056260308	14.0735012562874	12.342047184457648	14.073501256287397	-0.13656889321233068	3.9336157096578837	0.4975369458128079	0.06076337168936747	0.011282377244557445	0.0	0.13541088078581143	460.10483870967744	5.354806191467222	0.0	0.0	41.69291408131092	78379.62935863998	390.936598068037	0.004901960784313718	0.0049019607843137055	5045.468754490566	28	0.19
